,지역,상호,주소,상표,전화번호,셀프여부,고급휘발유,휘발유,경유,실내등유,lat,long
5318,충청북도,중원주유소,충청북도 음성군 금왕읍 대금로,SK에너지,043-881-1469,Y,0,1679,1798,0,36.98484,127.58136
5319,충청북도,환영self주유소,충북 음성군 음성읍 생음대로,SK에너지,043-750-7151,Y,0,1687,1817,0,36.9326505,127.667017
5320,충청북도,씨앤에스유통(주) 광원주유소,충북 음성군 대소면 대금로   번길,S-OIL,043-537-5189,Y,0,1695,1815,0,0,0
5321,충청북도,만세유통(주),충북 음성군 대소면 대금로,현대오일뱅크,043-535-3733,N,2050,1695,1868,1650,36.97309,127.48087
5322,충청북도,문암주유소,충북 음성군 원남면 충청대로,S-OIL,043-872-8951,Y,0,1698,1829,0,36.87962,127.66001
5323,충청북도,감곡직영주유소,충북 음성군 감곡면 음성로,S-OIL,043-881-8787,N,0,1698,1819,0,37.1119366,127.6435469
5324,충청북도,오갑산주유소,충북 음성군 감곡면 북부로,SK에너지,043-877-8500,N,0,1699,1859,1600,37.1192675,127.6569558
5325,충청북도,(주)금호에너지 대소IC주유소,충북 음성군 대소면 대금로,현대오일뱅크,043-535-5102,Y,0,1699,1829,1650,36.97309,127.48087
5326,충청북도,삼한제1주유소/충전소,충북 음성군 생극면 중원대로,S-OIL,043-878-5149,Y,0,1699,1835,0,37.0299208,127.6242095
5327,충청북도,세동석유(주)SK신공단주유소,충북 음성군 대소면 대금로,SK에너지,043-535-3500,Y,0,1699,1829,0,36.97309,127.48087
5328,충청북도,백마산주유소,충북 음성군 원남면 충청대로,현대오일뱅크,043-873-5189,Y,0,1699,1798,0,36.87962,127.66001
5329,충청북도,금정주유소,충북 음성군 생극면 중원대로,알뜰주유소,043-878-8102,N,0,1708,1838,0,37.0299208,127.6242095
5330,충청북도,충북석유(주) 모란주유소,충북 음성군 삼성면 덕정로  번길,SK에너지,043-877-3600,Y,0,1715,1815,1550,0,0
5331,충청북도,금왕농협주유소,충북 음성군 금왕읍 금일로,NH-OIL,043-877-0966,Y,0,1725,1835,1550,37.0141071,127.5198588
5332,충청북도,삼성주유소,충북 음성군 금왕읍 멍심이길,현대오일뱅크,043-883-9200,N,0,1725,1845,1580,0,0
5333,충청북도,행복주유소,충북 음성군 금왕읍 대금로    ,현대오일뱅크,043-881-5187,N,0,1726,1846,1700,36.98484,127.58136
5334,충청북도,용전주유소,충북 음성군 감곡면 음성로,현대오일뱅크,043-881-0020,N,0,1729,1899,0,37.1119366,127.6435469
5335,충청북도,(주)대진에너지,충북 음성군 음성읍 생음대로,현대오일뱅크,043-872-5189,N,0,1729,1819,0,36.9326505,127.667017
5336,충청북도,삼성농협주유소,충북 음성 삼성면 대성로,NH-OIL,043-878-6721,Y,0,1739,1859,1570,37.0080898,127.4946209
5337,충청북도,대소농협주유소,충북 음성군 대소면 대동로,NH-OIL,043-882-1580,N,0,1748,1868,1650,36.95547,127.50516
5338,충청북도,파란주유소,충북 음성군 대소면 한삼로,현대오일뱅크,043-882-5012,N,0,1748,1868,1700,0,0
5339,충청북도,해와달주유소,충북 음성군 대소면 대금로,S-OIL,043-881-4009,N,0,1755,1845,1650,36.97309,127.48087
5340,충청북도,(주)매봉주유소,충북 음성군 금왕읍 금일로,SK에너지,043-881-2355,N,0,1758,1868,1600,37.0141071,127.5198588
5341,충청북도,참좋은주유소,충북 음성군 맹동면 원중로,S-OIL,043-883-5189,Y,0,1759,1859,0,36.911702,127.5363113
5342,충청북도,일진주유소,충북 음성군 음성읍 충청대로,SK에너지,043-873-0580,N,0,1759,1879,0,36.94508,127.71127
5343,충청북도,제일주유소,충북 음성군 음성읍 음성로,SK에너지,043-873-1150,N,0,1765,1895,1600,36.9299183,127.6778408
5344,충청북도,보천주유소,충북 음성군 원남면 충청대로,GS칼텍스,043-872-6372,N,0,1765,1885,1600,36.87962,127.66001
5345,충청북도,한금령주유소,충북 음성군 원남면 충청대로,S-OIL,043-872-7507,N,0,1765,1885,1600,36.87962,127.66001
5346,충청북도,감곡농협주유소, 충북 음성군 감곡면 음성로,NH-OIL,043-881-2490,N,0,1768,1878,1550,37.1119366,127.6435469
5347,충청북도,금왕IC주유소,충북 음성군 맹동면 맹동산단지원로,현대오일뱅크,043-878-2580,Y,0,1770,1870,1600,36.9288931,127.5606053
5348,충청북도,맹동주유소,충북 음성군 맹동면 덕금로,현대오일뱅크,043-877-2599,N,0,1770,1870,1600,36.9247333,127.5448181
5349,충청북도,명품주유소,충북 음성군 감곡면,SK에너지,043-881-4555,N,0,1775,1860,1700,37.09892,127.65796
5350,충청북도,동원주유소,충북 음성군 금왕읍 덕금로,현대오일뱅크,043-877-2828,N,0,1775,1860,1600,36.9576624,127.5803157
5351,충청북도,석인주유소,충북 음성군 음성읍 한불로,현대오일뱅크,043-873-1907,N,0,1776,1887,1600,36.92708,127.71522
5352,충청북도,소여리주유소,충북 음성군 음성읍 음성로,현대오일뱅크,043-872-4985,N,0,1779,1879,1600,36.9299183,127.6778408
5353,충청북도,금고주유소,충북 음성군 소이면 한불로,SK에너지,043-872-5122,N,0,1779,1889,1600,36.91884,127.74936
5354,충청북도,(주)성안,충북 음성군 금왕읍 덕금로,SK에너지,043-877-2131,N,0,1779,1860,0,36.9576624,127.5803157
5355,충청북도,중앙주유소,충북 음성군 생극면 음성로,SK에너지,043-877-2255,N,0,1779,1889,1600,37.0490293,127.6023551
5356,충청북도,형제주유소,충북 음성군 음성읍 음성로,GS칼텍스,043-872-4126,N,0,1779,1899,1600,36.9299183,127.6778408
5357,충청북도,음성농협주유소,충북 음성군 음성읍 중앙로,NH-OIL,043-873-4002,N,0,1779,1899,1600,36.9255389,127.6889845
5358,충청북도,(주)태영에너지 칠성주유소,충북 음성군 금왕읍 음성로,현대오일뱅크,043-877-2222,N,0,1779,1889,1650,36.98588,127.60612
5359,충청북도,유진주유소,충북 음성군 음성읍 음성로,현대오일뱅크,043-872-0085,Y,0,1779,1879,1600,36.9299183,127.6778408
5360,충청북도,생극주유소,충북 음성군 생극면 오신로,현대오일뱅크,043-878-4731,N,0,1785,1875,1600,37.0251566,127.6286702
5361,충청북도,집합주유소,충북 음성군 소이면 충청대로,현대오일뱅크,043-873-5141,N,0,1785,1895,1600,0,0
5362,충청북도,세광주유소,충북 음성군 음성읍 충청대로,GS칼텍스,043-872-9044,N,0,1785,1895,1600,36.94508,127.71127
5363,충청북도,백현주유소,충북 음성군 음성읍 충청대로,S-OIL,043-872-6972,N,0,1785,1895,1600,36.94508,127.71127
5364,충청북도,삼정주유소,충북 음성군 금왕읍 무극로,GS칼텍스,043-883-3400,N,0,1788,1928,1600,36.9839655,127.5656619
5365,충청북도,금왕제일주유소,충북 음성군 금왕읍 금일로,S-OIL,043-878-8993,Y,0,1789,1899,1600,37.0141071,127.5198588
5366,충청북도,희망주유소,충북 음성군 금왕읍 금일로,GS칼텍스,043-882-5000,N,0,1789,1899,1650,37.0141071,127.5198588
5367,충청북도,원남주유소,충북 음성군 원남면 충청대로,GS칼텍스,043-872-6684,Y,0,1799,1899,1600,36.87962,127.66001
5368,충청북도,감곡IC주유소,충북 음성군 감곡면 가곡로,현대오일뱅크,043-881-5145,N,0,1799,1899,1600,37.1173885,127.6463066
5369,충청북도,다노주유소,충북 음성군 금왕읍 금일로,GS칼텍스,043-883-5188,N,0,1799,1899,1650,37.0141071,127.5198588
5370,충청북도,함박산주유소,충북 음성군 대소면 대동로,SK에너지,043-877-1441,N,0,1799,1899,0,36.95547,127.50516
5371,충청북도,행운주유소,충북 음성군 삼성면 덕정로,현대오일뱅크,043-881-5184,N,0,1799,1899,1600,37.021342,127.494444
5372,충청북도,(주)원진석유 톨게이트주유소,충북 음성군 대소면 대금로,GS칼텍스,043-877-3333,N,0,1799,1929,0,36.97309,127.48087
5373,충청북도,세진주유소,충북 음성군 음성읍 예술로,S-OIL,043-873-5150,N,0,1799,1919,1600,36.9332509,127.6834024
5374,충청북도,하늘주유소,충북 음성군 금왕읍 음성로,S-OIL,043-883-5686,N,0,1799,1899,1650,36.98588,127.60612
5375,충청북도,(주)미소주유소,충북 음성군 대소면 대금로,현대오일뱅크,043-877-5184,N,0,1799,1938,0,36.97309,127.48087
5376,충청북도,대영그린주유소,충북 음성군 대소면 대금로,GS칼텍스,043-883-5145,N,0,1825,1925,1700,36.97309,127.48087
5377,충청북도,부윤주유소,충북 음성군 대소면 대동로,현대오일뱅크,043-881-7477,N,0,1825,1895,1700,36.95547,127.50516
5378,충청북도,초원주유소,충북 음성군 금왕읍 대금로,GS칼텍스,043-883-4567,Y,0,1840,1895,1600,36.98484,127.58136
5379,충청북도,대덕클린주유소,충북 음성군 생극면 음성로,S-OIL,043-883-0009,N,0,1845,1995,1700,37.0490293,127.6023551
5380,충청북도,대성주유소,충북 음성군 금왕읍 무극로,현대오일뱅크,043-883-0303,N,0,1859,1959,1700,36.9839655,127.5656619
5381,충청북도,삼용주유소,충북 음성군 삼성면 금일로,S-OIL,043-877-3872,N,0,1862,1899,0,37.0193029,127.4910926
5382,충청북도,태평양주유소,충북 음성군 음성읍 음성로,S-OIL,043-873-9206,N,0,0,1898,0,36.9299183,127.6778408
5383,충청북도,(주)케이엠 보광,충북 제천시 내토로,S-OIL,043-653-9799,Y,0,1646,1821,1600,37.1305314,128.1604558
5384,충청북도,제이앤비코리아(주) 평화주유소,충북 제천시 내토로,SK에너지,043-646-0744,Y,0,1647,1805,0,37.1305314,128.1604558
5385,충청북도,이포주유소,충청북도 제천시 내토로,알뜰주유소,043-643-5189,Y,0,1647,1805,0,37.1305314,128.1604558
5386,충청북도,제일셀프주유소,충북 제천시 내토로    ,현대오일뱅크,043-651-0173,Y,0,1647,1805,0,37.1305314,128.1604558
5387,충청북도,제천하이테크주유소,충북 제천시 단양로     ,알뜰주유소,043-653-9010,N,0,1657,1805,0,37.10121,128.24621
5388,충청북도,SK에너지(주) 천남주유소,충북 제천시 내토로,SK에너지,043-648-5189,N,0,1657,1808,0,37.1305314,128.1604558
5389,충청북도,우송주유소,충북 제천시 단양로,현대오일뱅크,043-647-5189,Y,0,1657,1815,1600,37.10121,128.24621
5390,충청북도,지산주유소,충북 제천시 봉양읍 북부로,현대오일뱅크,043-648-6168,Y,0,1657,1785,0,37.1353827,128.0820508
5391,충청북도,박달이주유소,충북 제천시 송학면 북부로,SK에너지,043-651-6200,Y,0,1659,1809,0,37.1763884,128.2545033
5392,충청북도,(주)백경 왕미주유소,충북 제천시 제천북로,S-OIL,043-644-2700,Y,0,1664,1814,0,37.1369942,128.1624442
5393,충청북도,신동주유소,충북 제천시 내토로,GS칼텍스,043-646-8026,Y,0,1664,1835,0,37.1305314,128.1604558
5394,충청북도,우리주유소,충북 제천시 청풍호로    ,GS칼텍스,043-644-7712,Y,0,1664,1815,0,36.9701,128.16037
5395,충청북도,두꺼비주유소,충북 제천시 청풍호로    ,SK에너지,043-646-2222,Y,0,1664,1815,1650,36.9701,128.16037
5396,충청북도,(주)설송 톨게이트주유소,충북 제천시 내토로    ,현대오일뱅크,043-644-0078,Y,0,1664,1808,0,37.1305314,128.1604558
5397,충청북도,(주)맑은주유소,충북 제천시 북부로,S-OIL,043-651-0514,Y,0,1665,1815,0,37.12929,128.1610816
5398,충청북도,(주)송암 남제천톨게이트주유소,충북 제천시 청풍호로    ,현대오일뱅크,043-652-7122,Y,0,1665,1815,0,36.9701,128.16037
5399,충청북도,(주)하나주유소,충북 제천시 북부로,SK에너지,043-647-9202,Y,0,1665,1815,0,37.12929,128.1610816
5400,충청북도,알라딘주유소,충북 제천시 송학면 내토로,GS칼텍스,043-643-5149,Y,2095,1665,1815,0,37.1760056,128.2541229
5401,충청북도,코끼리주유소,충북 제천시 송학면 북부로,GS칼텍스,043-651-7149,Y,2095,1665,1815,0,37.1763884,128.2545033
5402,충청북도,서제천주유소,충북 제천시 백운면 북부로,SK에너지,043-653-5158,Y,0,1665,1795,0,37.1451189,128.0424884
5403,충청북도,남제천셀프주유소,충북 제천시 금성면 청풍호로,현대오일뱅크,043-646-4466,Y,0,1665,1835,1700,37.0716583,128.1730447
5404,충청북도,신제천주유소,충북 제천시 송학면 북부로,SK에너지,043-645-7636,Y,0,1665,1815,0,37.1763884,128.2545033
5405,충청북도,에덴알뜰주유소,충북 제천시 봉양읍 제원로,알뜰주유소,043-653-2040,N,0,1669,1809,1600,37.1560098,128.1170403
5406,충청북도,강저셀프주유소,충북 제천시 청풍호로,현대오일뱅크,043-645-4786,Y,0,1669,1809,0,36.9701,128.16037
5407,충청북도,주식회사하이원오일,충북 제천시 송학면 북부로,현대오일뱅크,043-644-3992,N,0,1675,1835,0,37.1763884,128.2545033
5408,충청북도,(주)우성에너지 대왕주유소,충북 제천시 내토로    ,현대오일뱅크,043-653-5189,N,0,1675,1805,1650,37.1305314,128.1604558
5409,충청북도,착한주유소,충북 제천시 단양로     ,알뜰주유소,043-643-0709,Y,0,1675,1835,0,37.10121,128.24621
5410,충청북도,(주)효성,충북 제천시 봉양읍 북부로,SK에너지,043-644-1616,N,0,1675,1835,0,37.1353827,128.0820508
5411,충청북도,박달령주유소,충북 제천시 백운면 북부로,S-OIL,043-645-5188,N,0,1679,1799,0,37.1451189,128.0424884
5412,충청북도,두성주유소,충북 제천시 내토로     ,현대오일뱅크,043-646-5151,N,0,1695,1835,1600,37.1305314,128.1604558
5413,충청북도,대광주유소,충북 제천시 내토로    ,GS칼텍스,043-643-8545,N,0,1695,1875,1600,37.1305314,128.1604558
5414,충청북도,신도시주유소,충북 제천시 청풍호로   ,GS칼텍스,043-644-7711,N,0,1695,1875,1600,36.9701,128.16037
5415,충청북도,금성주유소,충북 제천시 금성면 청풍호로,현대오일뱅크,043-652-8911,N,0,1695,1855,1600,37.0716583,128.1730447
5416,충청북도,용두주유소,충북 제천시 용두대로  길  ,GS칼텍스,043-644-2424,N,0,1695,1845,1600,0,0
5417,충청북도,정원제1주유소,충북 제천시 의림대로    ,S-OIL,043-645-1962,N,0,1697,1837,1600,37.1510497,128.2144664
5418,충청북도,제천농협주유소,충북 제천시 의림대로,NH-OIL,043-652-5185,N,0,1699,1839,1600,37.1510497,128.2144664
5419,충청북도,제천농협송학주유소,충북 제천시 송학면 송학주천로,NH-OIL,043-645-7174,N,0,1699,1839,1600,37.19829,128.24302
5420,충청북도,SK원박주유소,충북 제천시 봉양읍 북부로,SK에너지,043-653-5155,N,0,1699,1809,0,37.1353827,128.0820508
5421,충청북도,의림주유소,충북 제천시 명륜로,GS칼텍스,043-647-6900,Y,0,1699,1839,1600,37.1423168,128.2081507
5422,충청북도,봉양농협주유소,충북 제천시 봉양읍 북부로,NH-OIL,043-645-3503,N,0,1699,1826,1620,37.1353827,128.0820508
5423,충청북도,현주유소,충북 제천시 봉양읍 북부로 길,현대오일뱅크,043-645-0448,N,0,1709,1849,0,0,0
5424,충청북도,현대오일뱅크㈜직영 조양주유소,충북 제천시 내토로,현대오일뱅크,043-643-2430,N,2087,1719,1819,1600,37.1305314,128.1604558
5425,충청북도,효진주유소,충북 제천시 봉양읍 북부로,현대오일뱅크,043-653-5987,Y,0,1719,1839,0,37.1353827,128.0820508
5426,충청북도,성암주유소,충청북도 제천시 덕산면 월악로,SK에너지,043-648-0990,N,0,1720,1840,1600,36.92898,128.1371
5427,충청북도,제천대로셀프주유소,충북 제천시 의림대로,현대오일뱅크,043-642-8854,Y,0,1725,1895,0,37.1510497,128.2144664
5428,충청북도,대명주유소,충북 제천시 숭문로,GS칼텍스,043-642-3713,Y,2095,1729,1869,1620,37.1351113,128.2048813
5429,충청북도,낙원주유소,충북 제천시 금성면 청풍호로,현대오일뱅크,043-642-0642,Y,0,1730,1890,1650,37.0716583,128.1730447
5430,충청북도,제천주유소,충북 제천시 단양로     ,현대오일뱅크,043-643-1234,N,0,1730,1870,1670,37.10121,128.24621
5431,충청북도,백운농협주유소,충북 제천시 백운면 구학산로,NH-OIL,043-652-6634,Y,0,1739,1849,1600,37.1402158,128.0226785
5432,충청북도,동남주유소,충북 제천시 의병대로    ,현대오일뱅크,043-647-8251,N,0,1745,1875,1600,37.1335628,128.2196359
5433,충청북도,대성주유소,충북 제천시 동명로,GS칼텍스,043-648-6480,N,0,1745,1875,1600,37.1340593,128.204978
5434,충청북도,대신주유소,충북 제천시 용두대로   ,GS칼텍스,043-644-7722,N,0,1747,1897,1620,37.1577667,128.1658589
5435,충청북도,한성주유소,충북 제천시 송학면 송학로,SK에너지,043-648-3330,N,0,1749,1869,1800,37.1883685,128.2769317
5436,충청북도,아연주유소,충북 제천시 단양로     ,현대오일뱅크,043-644-9088,N,0,1755,1825,0,37.10121,128.24621
5437,충청북도,연박주유소,충북 제천시 봉양읍 북부로,S-OIL,043-653-6319,N,0,1759,1809,0,37.1353827,128.0820508
5438,충청북도,명인주유소,충북 제천시 봉양읍 북부로,S-OIL,043-644-4858,N,0,1759,1809,0,37.1353827,128.0820508
5439,충청북도,고암주유소,충북 제천시 내토로,SK에너지,043-644-2989,N,0,1759,1859,0,37.1305314,128.1604558
5440,충청북도,늘푸른주유소,충북 제천시 용두대로    ,GS칼텍스,043-647-8290,Y,0,1765,1875,1600,37.1577667,128.1658589
5441,충청북도,반석주유소,충북 제천시 단양로,S-OIL,043-652-9921,N,0,1765,1835,0,37.10121,128.24621
5442,충청북도,신월주유소,충북 제천시 제천북로    ,GS칼텍스,043-652-5150,N,0,1775,1875,0,37.1369942,128.1624442
